,path,label,method,duration,tester_id
275,wav2lip_data/video/h264_test/27lMmdmySb8/3_t55_t633.mp4,1,3,5.5,1
276,wav2lip_data/video/h264_test/VoCOzuWOgSY/0_24269_24269.mp4,0,0,5.86,1
277,wav2lip_data/video/h264_test/o1Z4F4e2Bw4/4_t724_t723.mp4,1,4,2.54,1
278,wav2lip_data/video/h264_test/abMQhaMdQu0/0_4800_4800.mp4,0,0,1.7,1
279,wav2lip_data/video/h264_test/1sgb2cUqFiY/1_760_10865.mp4,1,1,5.8,1
280,wav2lip_data/video/h264_test/Zctk6MZaxMk/4_27068_27065.mp4,1,4,1.52,1
281,wav2lip_data/video/h264_test/34a7UEzZdsA/1_1272_12552.mp4,1,1,2.62,1
282,wav2lip_data/video/h264_test/0UmUgaJwEr0/2_426_441.mp4,1,2,1.15,1
283,wav2lip_data/video/h264_test/fSOupkS4VVo/0_10024_10024.mp4,0,0,2.74,1
284,wav2lip_data/video/h264_test/2dnSoGaEHxs/3_942_8281.mp4,1,3,6.02,1
285,wav2lip_data/video/h264_test/f6CILJA110Y/2_9411_9413.mp4,1,2,4.3,1
286,wav2lip_data/video/h264_test/aIcwIH1vZ9w/3_5045_9745.mp4,1,3,1.28,1
287,wav2lip_data/video/h264_test/oKtALHe3Y9Q/3_17774_15080.mp4,1,3,1.87,1
288,wav2lip_data/video/h264_test/2UStOghblfE/3_t68_t631.mp4,1,3,3.39,1
289,wav2lip_data/video/h264_test/BT2XlI8oeh0/0_6513_6513.mp4,0,0,1.9,1
290,wav2lip_data/video/h264_test/5b5BDoddOLA/1_t101_t444.mp4,1,1,1.64,1
291,wav2lip_data/video/h264_test/SN7wO06Yz1E/2_t930_t929.mp4,1,2,1.18,1
292,wav2lip_data/video/h264_test/7Y9W1Gex660/3_3676_26944.mp4,1,3,5.41,1
293,wav2lip_data/video/h264_test/AoAbPIbGLUo/2_5131_5135.mp4,1,2,3.53,1
294,wav2lip_data/video/h264_test/VSLurJfOSiA/2_t1131_t1130.mp4,1,2,1.28,1
295,wav2lip_data/video/h264_test/pCd8KLukRV8/4_18395_18391.mp4,1,4,3.69,1
296,wav2lip_data/video/h264_test/0ygtX2nyexo/1_502_8375.mp4,1,1,1.29,1
297,wav2lip_data/video/h264_test/GvGAIGbnX7E/1_t449_t443.mp4,1,1,1.94,1
298,wav2lip_data/video/h264_test/jcp5vvxtEaU/0_t536_t536.mp4,0,0,1.42,1
299,wav2lip_data/video/h264_test/wG4RnDNWtJo/1_t1152_t547.mp4,1,1,1.78,1
300,wav2lip_data/video/h264_test/5Jqk1rkuUwU/4_2430_2436.mp4,1,4,1.23,1
301,wav2lip_data/video/h264_test/6wNif5SlN08/1_t125_t236.mp4,1,1,0.99,1
302,wav2lip_data/video/h264_test/HAKea48B3oM/3_11456_24201.mp4,1,3,4.05,1
303,wav2lip_data/video/h264_test/M3mnUMmUAHQ/1_15584_11364.mp4,1,1,2.46,1
304,wav2lip_data/video/h264_test/qWNae7vYK6s/2_t832_t834.mp4,1,2,2.35,1
305,wav2lip_data/video/h264_test/3NzgEwye6Uk/4_1492_1498.mp4,1,4,4.83,1
306,wav2lip_data/video/h264_test/PSlBlZ3hqKc/3_t787_t551.mp4,1,3,3.13,1
307,wav2lip_data/video/h264_test/V4sSabKqyMU/1_t1092_t377.mp4,1,1,1.6,1
308,wav2lip_data/video/h264_test/HpiZTvlWx2g/2_11842_11859.mp4,1,2,1.02,1
309,wav2lip_data/video/h264_test/psN1DORYYV0/4_t796_t793.mp4,1,4,2.28,1
310,wav2lip_data/video/h264_test/luoKOkTxOtU/3_15345_22736.mp4,1,3,6.32,1
311,wav2lip_data/video/h264_test/3A1LvXRnpVg/1_t69_t1126.mp4,1,1,1.45,1
312,wav2lip_data/video/h264_test/QKHkSUiQboA/3_t815_t358.mp4,1,3,1.67,1
313,wav2lip_data/video/h264_test/9o2CRjTRKIA/0_4409_4409.mp4,0,0,2.46,1
314,wav2lip_data/video/h264_test/FnL7I6tESAs/3_9909_19463.mp4,1,3,3.03,1
315,wav2lip_data/video/h264_test/IWdzrZdRa38/4_t515_t514.mp4,1,4,0.65,1
316,wav2lip_data/video/h264_test/w1R4F9sSoow/1_t1144_t1242.mp4,1,1,4.14,1
317,wav2lip_data/video/h264_test/gh5VhaicC6g/4_10609_10626.mp4,1,4,5.96,1
318,wav2lip_data/video/h264_test/YeXcNpVkezI/4_26296_26300.mp4,1,4,6.06,1
319,wav2lip_data/video/h264_test/aFBIPOSP7LM/2_4942_4945.mp4,1,2,2.66,1
320,wav2lip_data/video/h264_test/VoCOzuWOgSY/2_24263_24270.mp4,1,2,1.96,2
321,wav2lip_data/video/h264_test/9MegHiL93B0/0_4399_4399.mp4,0,0,1.26,2
322,wav2lip_data/video/h264_test/HpiZTvlWx2g/4_11842_11859.mp4,1,4,1.02,2
323,wav2lip_data/video/h264_test/NqOjj1FCcVY/0_t714_t714.mp4,0,0,2.1,2
324,wav2lip_data/video/h264_test/Mt0PiXLvYlU/0_t669_t669.mp4,0,0,3.06,2
325,wav2lip_data/video/h264_test/gdg4mUSwuhI/0_10487_10487.mp4,0,0,6.22,2
326,wav2lip_data/video/h264_test/7gkdzkVbuVA/2_t131_t134.mp4,1,2,2.35,2
327,wav2lip_data/video/h264_test/SN7wO06Yz1E/4_t928_t933.mp4,1,4,1.51,2
328,wav2lip_data/video/h264_test/AoAbPIbGLUo/4_5147_5145.mp4,1,4,4.25,2
329,wav2lip_data/video/h264_test/hVsnkRoYfX0/3_12038_3551.mp4,1,3,2.14,2
330,wav2lip_data/video/h264_test/4AYE3w5TWHs/3_t92_t534.mp4,1,3,1.02,2
331,wav2lip_data/video/h264_test/BT2XlI8oeh0/2_6509_6516.mp4,1,2,1.86,2
332,wav2lip_data/video/h264_test/XESFPEFpHt4/2_t1178_t1177.mp4,1,2,1.23,2
333,wav2lip_data/video/h264_test/OYfoGTIG7pY/2_t757_t758.mp4,1,2,1.84,2
334,wav2lip_data/video/h264_test/cWcVPpxezE0/1_7665_9160.mp4,1,1,1.77,2
335,wav2lip_data/video/h264_test/o0VrZPBskpg/1_17365_22967.mp4,1,1,4.22,2
336,wav2lip_data/video/h264_test/ulLFP8axZVQ/0_23081_23081.mp4,0,0,4.54,2
337,wav2lip_data/video/h264_test/0ZfSOArXbGQ/1_t17_t202.mp4,1,1,1.42,2
338,wav2lip_data/video/h264_test/3A1LvXRnpVg/3_t69_t1126.mp4,1,3,1.45,2
339,wav2lip_data/video/h264_test/M6TMSQWI9m4/0_t642_t642.mp4,0,0,1.18,2
340,wav2lip_data/video/h264_test/iPE2SiCCo0w/3_t501_t486.mp4,1,3,2.81,2
341,wav2lip_data/video/h264_test/SCEKKHyxgaw/1_20879_23463.mp4,1,1,5.7,2
342,wav2lip_data/video/h264_test/aoGJP02CtPA/0_t228_t228.mp4,0,0,5.7,2
343,wav2lip_data/video/h264_test/8vNIrPeRGlM/4_t183_t187.mp4,1,4,3.94,2
344,wav2lip_data/video/h264_test/VzyjDRSAWzE/2_t1143_t1142.mp4,1,2,2.1,2
345,wav2lip_data/video/h264_test/esD6aaIjhek/0_t339_t339.mp4,0,0,1.22,2
346,wav2lip_data/video/h264_test/BczB8oqYL0g/2_5915_5914.mp4,1,2,4.75,2
347,wav2lip_data/video/h264_test/796LfXwzIUk/2_3181_3169.mp4,1,2,4.23,2
348,wav2lip_data/video/h264_test/UxLRv0FEndM/4_23554_23553.mp4,1,4,2.86,2
349,wav2lip_data/video/h264_test/w1R4F9sSoow/3_t1144_t1242.mp4,1,3,4.14,2
350,wav2lip_data/video/h264_test/hQigUH0vZSE/0_t478_t478.mp4,0,0,4.78,2
351,wav2lip_data/video/h264_test/BMdMSmtTgD0/3_6127_19370.mp4,1,3,1.23,2
352,wav2lip_data/video/h264_test/qWNae7vYK6s/2_t835_t833.mp4,1,2,1.22,2
353,wav2lip_data/video/h264_test/shG0ezBeeJc/1_t924_t509.mp4,1,1,2.49,2
354,wav2lip_data/video/h264_test/aZWxtQ19JsE/3_5603_21382.mp4,1,3,3.91,2
355,wav2lip_data/video/h264_test/y8qc8Aa3weE/0_26189_26189.mp4,0,0,3.14,2
356,wav2lip_data/video/h264_test/1PNX6MSdVsk/2_t48_t49.mp4,1,2,2.49,2
357,wav2lip_data/video/h264_test/uKByBgqxOw4/0_23054_23054.mp4,0,0,2.02,2
358,wav2lip_data/video/h264_test/3TXSNu5wTS8/0_1650_1650.mp4,0,0,1.78,2
359,wav2lip_data/video/h264_test/uJr4wGcLNsA/0_t1048_t1048.mp4,0,0,2.38,2
360,wav2lip_data/video/h264_test/k7CX2JYxfE8/1_13986_12724.mp4,1,1,1.3,2
361,wav2lip_data/video/h264_test/oKtALHe3Y9Q/4_17771_17765.mp4,1,4,4.59,2
362,wav2lip_data/video/h264_test/aFBIPOSP7LM/4_4942_4945.mp4,1,4,2.66,2
363,wav2lip_data/video/h264_test/2UStOghblfE/3_t64_t443.mp4,1,3,1.74,2
364,wav2lip_data/video/h264_test/aR6jLD1USW0/0_5307_5307.mp4,0,0,5.98,2
365,wav2lip_data/video/h264_test/S6ufvYWTqQ0/4_t891_t892.mp4,1,4,1.61,2
366,wav2lip_data/video/h264_test/0ygtX2nyexo/2_507_494.mp4,1,2,6.95,2
367,wav2lip_data/video/h264_test/Sa27SUR0Mlo/0_t899_t899.mp4,0,0,1.58,2
368,wav2lip_data/video/h264_test/79tRTivyMSM/2_3207_3208.mp4,1,2,3.01,2
369,wav2lip_data/video/h264_test/IS4IK8CiLg8/3_t511_t693.mp4,1,3,3.15,2
370,wav2lip_data/video/h264_test/9XFeW9dgyIs/3_4553_4287.mp4,1,3,4.95,2
371,wav2lip_data/video/h264_test/FxtSMZKMdes/0_t402_t402.mp4,0,0,5.26,2
372,wav2lip_data/video/h264_test/H9ZOpQzjukY/1_t454_t1121.mp4,1,1,4.49,2
373,wav2lip_data/video/h264_test/psN1DORYYV0/4_t794_t789.mp4,1,4,0.78,2
374,wav2lip_data/video/h264_test/zuAj2F54bdo/3_27493_21980.mp4,1,3,1.44,2
375,wav2lip_data/video/h264_test/OGhbCC9mNM8/1_17643_7663.mp4,1,1,5.8,2
376,wav2lip_data/video/h264_test/J8FyHI00ELY/4_t523_t528.mp4,1,4,1.07,2
377,wav2lip_data/video/h264_test/YraU52j3y8s/2_26643_26642.mp4,1,2,1.66,2
378,wav2lip_data/video/h264_test/7ZymFMmpOa0/3_t161_t335.mp4,1,3,1.55,2
379,wav2lip_data/video/h264_test/GvGAIGbnX7E/3_t449_t443.mp4,1,3,1.94,2
380,wav2lip_data/video/h264_test/bHLgTUV0XWI/4_6043_6044.mp4,1,4,2.34,2
381,wav2lip_data/video/h264_test/5K57kcs15DY/2_2462_2458.mp4,1,2,5.19,2
382,wav2lip_data/video/h264_test/9uOMectkCCs/4_t211_t208.mp4,1,4,2.45,2
383,wav2lip_data/video/h264_test/LiUClSItcy0/0_t620_t620.mp4,0,0,3.3,2
384,wav2lip_data/video/h264_test/UUqr4P7P3gM/0_23464_23464.mp4,0,0,4.26,2
385,wav2lip_data/video/h264_test/VSLurJfOSiA/4_t1131_t1130.mp4,1,4,1.28,2
386,wav2lip_data/video/h264_test/wG4RnDNWtJo/3_t1150_t1096.mp4,1,3,2.85,2
387,wav2lip_data/video/h264_test/VfKWd7iXMSo/1_23947_24671.mp4,1,1,0.83,2
388,wav2lip_data/video/h264_test/KvvjDOtS2sw/2_t594_t592.mp4,1,2,1.35,2
389,wav2lip_data/video/h264_test/PSlBlZ3hqKc/4_t782_t785.mp4,1,4,1.31,2
390,wav2lip_data/video/h264_test/IMTcuU0KLSw/1_12661_2695.mp4,1,1,5.84,2
391,wav2lip_data/video/h264_test/bSiGZPtWXzE/2_6428_6449.mp4,1,2,6.45,2
392,wav2lip_data/video/h264_test/aqhzFd4NUPI/3_5291_2702.mp4,1,3,6.49,2
393,wav2lip_data/video/h264_test/SQe8cR4Jl10/1_21462_7224.mp4,1,1,1.94,2
394,wav2lip_data/video/h264_test/BImnT7lcLDE/4_t250_t251.mp4,1,4,2.87,2
395,wav2lip_data/video/h264_test/ZJNESMhIxQ0/3_t1251_t377.mp4,1,3,1.6,2
396,wav2lip_data/video/h264_test/NJ9Iq7ReMDs/4_16926_16925.mp4,1,4,6.57,2
397,wav2lip_data/video/h264_test/aupPrDnhrKA/4_t238_t237.mp4,1,4,1.35,2
398,wav2lip_data/video/h264_test/uL5XUwfkxZw/3_t1054_t634.mp4,1,3,0.94,2
399,wav2lip_data/video/h264_test/ClfBxWPkBKU/0_t287_t287.mp4,0,0,2.34,2
400,wav2lip_data/video/h264_test/1sgb2cUqFiY/3_760_10865.mp4,1,3,5.8,2
401,wav2lip_data/video/h264_test/A9kQBAH1nK4/3_4743_14938.mp4,1,3,1.47,2
402,wav2lip_data/video/h264_test/ts9JpM0gHMU/3_22463_25830.mp4,1,3,1.93,2
403,wav2lip_data/video/h264_test/34a7UEzZdsA/3_1272_12552.mp4,1,3,2.62,2
404,wav2lip_data/video/h264_test/paiRIkWVy0o/0_18354_18354.mp4,0,0,2.58,2
405,wav2lip_data/video/h264_test/fSOupkS4VVo/0_10025_10025.mp4,0,0,1.06,2
406,wav2lip_data/video/h264_test/VAJS5J21Rd0/3_t1103_t367.mp4,1,3,2.21,2
407,wav2lip_data/video/h264_test/UOn3zOp8JPE/1_23175_10694.mp4,1,1,2.4,2
408,wav2lip_data/video/h264_test/V2DgJBx3cyA/3_23685_11284.mp4,1,3,6.06,2
409,wav2lip_data/video/h264_test/Ht2fzax9wV0/4_t483_t482.mp4,1,4,1.78,2
410,wav2lip_data/video/h264_test/tiSiSM3pk5M/2_t1001_t1002.mp4,1,2,1.23,2
411,wav2lip_data/video/h264_test/xp0O2vi8DX4/3_25737_4552.mp4,1,3,6.26,2
412,wav2lip_data/video/h264_test/LuG2rf9enHE/0_15322_15322.mp4,0,0,2.26,2
413,wav2lip_data/video/h264_test/l5d8GW6GdR0/4_14763_14755.mp4,1,4,4.42,2
414,wav2lip_data/video/h264_test/c2tOp7OxyQ8/2_6786_6826.mp4,1,2,4.17,2
415,wav2lip_data/video/h264_test/1yVdhRyTxaM/4_830_829.mp4,1,4,1.58,2
416,wav2lip_data/video/h264_test/zwjLQgNd7XM/4_27584_27582.mp4,1,4,2.68,2
417,wav2lip_data/video/h264_test/ZVS5I2RMTGM/3_27550_15044.mp4,1,3,3.88,2
418,wav2lip_data/video/h264_test/q2gO4DKVpa8/1_t807_t688.mp4,1,1,2.08,2
419,wav2lip_data/video/h264_test/TScetimMBL8/3_t1006_t275.mp4,1,3,0.96,2
420,wav2lip_data/video/h264_test/JM77aTk1XyI/1_13529_13496.mp4,1,1,1.79,2
421,wav2lip_data/video/h264_test/QISHX5UKky0/4_19305_19306.mp4,1,4,1.98,2
422,wav2lip_data/video/h264_test/8C2t8P809x8/3_3885_7684.mp4,1,3,6.04,2
423,wav2lip_data/video/h264_test/Li4S1yyrsTI/2_t617_t609.mp4,1,2,5.13,2
424,wav2lip_data/video/h264_test/UAj1hsXp18c/4_t1037_t1030.mp4,1,4,1.9,2
425,wav2lip_data/video/h264_test/vhVWzkbAW4I/2_t1119_t1118.mp4,1,2,4.77,2
426,wav2lip_data/video/h264_test/6zVS8HIPUng/1_3119_23463.mp4,1,1,5.7,2
427,wav2lip_data/video/h264_test/UAj1hsXp18c/0_t1028_t1028.mp4,0,0,3.78,2
428,wav2lip_data/video/h264_test/70VZ1SOzSnc/1_3129_11017.mp4,1,1,3.58,2
429,wav2lip_data/video/h264_test/IPBCxlxSSVk/1_t497_t977.mp4,1,1,0.95,2
430,wav2lip_data/video/h264_test/sa0RUmGTCYY/0_20726_20726.mp4,0,0,2.86,2
431,wav2lip_data/video/h264_test/P4pKrxVcvJc/3_18212_9878.mp4,1,3,6.53,2
432,wav2lip_data/video/h264_test/xTkKSJSqUSI/2_t1202_t1207.mp4,1,2,1.23,2
433,wav2lip_data/video/h264_test/GMynksvCcUI/0_t430_t430.mp4,0,0,2.14,2
434,wav2lip_data/video/h264_test/bmFhWr693is/0_6146_6146.mp4,0,0,4.42,2
435,wav2lip_data/video/h264_test/PrK0CifulU0/4_t778_t779.mp4,1,4,2.6,2
436,wav2lip_data/video/h264_test/aeVtSWlH1qY/3_4931_14187.mp4,1,3,1.9,2
437,wav2lip_data/video/h264_test/YsUAEFJsOdA/2_26692_26698.mp4,1,2,5.21,2
438,wav2lip_data/video/h264_test/jcp5vvxtEaU/0_t535_t535.mp4,0,0,1.62,2
439,wav2lip_data/video/h264_test/5b5BDoddOLA/3_t101_t444.mp4,1,3,1.64,2
440,wav2lip_data/video/h264_test/ONM4JupBzSE/2_t742_t743.mp4,1,2,2.05,2
441,wav2lip_data/video/h264_test/AO4In7d6XSc/1_t225_t286.mp4,1,1,1.8,2
442,wav2lip_data/video/h264_test/DnJHaveemUk/0_8216_8216.mp4,0,0,1.18,2
443,wav2lip_data/video/h264_test/z9sa2ZAqHl0/0_26940_26940.mp4,0,0,0.94,2
444,wav2lip_data/video/h264_test/HuWMO3M1HVQ/2_12026_12027.mp4,1,2,6.08,2
445,wav2lip_data/video/h264_test/s0YjL9rZyR0/4_t885_t882.mp4,1,4,1.02,2
446,wav2lip_data/video/h264_test/IHyR7p6Shn0/4_12528_12529.mp4,1,4,2.07,2
447,wav2lip_data/video/h264_test/PzSw6OsEP9Q/3_18886_11542.mp4,1,3,3.89,2
448,wav2lip_data/video/h264_test/vXPJVwwEmiM/0_t1136_t1136.mp4,0,0,2.3,2
449,wav2lip_data/video/h264_test/CpaFX6Ei0nU/4_7376_7370.mp4,1,4,3.93,2
450,wav2lip_data/video/h264_test/Sew0bn8mGAA/1_t913_t1184.mp4,1,1,1.25,2
451,wav2lip_data/video/h264_test/nCg2NcGYu34/2_t695_t700.mp4,1,2,3.73,2
452,wav2lip_data/video/h264_test/eVFYhbHpfqU/4_t347_t350.mp4,1,4,0.84,2
453,wav2lip_data/video/h264_test/ESlb3D7AySM/1_9140_24770.mp4,1,1,3.97,2
454,wav2lip_data/video/h264_test/9o2CRjTRKIA/0_4417_4417.mp4,0,0,1.02,2
455,wav2lip_data/video/h264_test/f6CILJA110Y/2_9412_9393.mp4,1,2,6.64,2
456,wav2lip_data/video/h264_test/V4sSabKqyMU/1_t1095_t837.mp4,1,1,2.53,2
457,wav2lip_data/video/h264_test/GAMR5RDSLJo/4_t413_t412.mp4,1,4,2.08,2
458,wav2lip_data/video/h264_test/TFvkq4BAvnw/1_22189_8518.mp4,1,1,6.36,2
459,wav2lip_data/video/h264_test/6wNif5SlN08/1_t128_t870.mp4,1,1,1.38,2
460,wav2lip_data/video/h264_test/d6NKdnZvdoo/0_t295_t295.mp4,0,0,1.02,2
461,wav2lip_data/video/h264_test/18uDutylDa4/2_t25_t26.mp4,1,2,1.14,2
462,wav2lip_data/video/h264_test/t7Xr3AsBEK4/0_t974_t974.mp4,0,0,6.18,2
463,wav2lip_data/video/h264_test/XS3m37czBfk/4_25847_25863.mp4,1,4,6.39,2
464,wav2lip_data/video/h264_test/E22icGCvGXk/1_t326_t788.mp4,1,1,2.92,2
465,wav2lip_data/video/h264_test/cmpu58yv8Sg/2_t289_t292.mp4,1,2,1.31,2
466,wav2lip_data/video/h264_test/FcmSmAwPkxg/1_t368_t327.mp4,1,1,0.96,2
467,wav2lip_data/video/h264_test/5nrn5fC001Q/1_2508_20692.mp4,1,1,3.13,2
468,wav2lip_data/video/h264_test/jKAehegqTvg/1_13484_17567.mp4,1,1,2.98,2
469,wav2lip_data/video/h264_test/s2F41IQSPGE/4_20515_20512.mp4,1,4,6.12,2
470,wav2lip_data/video/h264_test/YAV96XSdMQo/4_26256_26245.mp4,1,4,1.5,2
471,wav2lip_data/video/h264_test/M3mnUMmUAHQ/3_15581_20680.mp4,1,3,3.84,2
472,wav2lip_data/video/h264_test/1US4jjWtua8/2_t50_t53.mp4,1,2,1.03,2
473,wav2lip_data/video/h264_test/abMQhaMdQu0/0_4802_4802.mp4,0,0,5.42,2
474,wav2lip_data/video/h264_test/CFADnhYKDHg/0_7019_7019.mp4,0,0,6.18,2
475,wav2lip_data/video/h264_test/xTkKSJSqUSI/0_t1199_t1199.mp4,0,0,6.18,2
476,wav2lip_data/video/h264_test/VsjTVGIw4z8/3_t1126_t197.mp4,1,3,1.69,2
477,wav2lip_data/video/h264_test/nLotSkXFSUg/3_16962_5330.mp4,1,3,1.55,2
478,wav2lip_data/video/h264_test/drv3BP0Fdi8/2_8371_8380.mp4,1,2,1.64,2
479,wav2lip_data/video/h264_test/0UmUgaJwEr0/4_426_441.mp4,1,4,1.15,2
480,wav2lip_data/video/h264_test/OGhbCC9mNM8/3_17643_7663.mp4,1,3,5.8,3
481,wav2lip_data/video/h264_test/Sv5QitqbxJw/1_t953_t659.mp4,1,1,4.46,3
482,wav2lip_data/video/h264_test/aqhzFd4NUPI/4_5284_5283.mp4,1,4,0.89,3
483,wav2lip_data/video/h264_test/Sew0bn8mGAA/3_t913_t1184.mp4,1,3,1.25,3
484,wav2lip_data/video/h264_test/akiQuyhXR8o/1_t222_t432.mp4,1,1,3.78,3
485,wav2lip_data/video/h264_test/7ZymFMmpOa0/4_t157_t162.mp4,1,4,2.96,3
486,wav2lip_data/video/h264_test/5K57kcs15DY/4_2469_2463.mp4,1,4,5.86,3
487,wav2lip_data/video/h264_test/nCg2NcGYu34/3_t696_t792.mp4,1,3,1.98,3
488,wav2lip_data/video/h264_test/jPf0LjZAS14/1_t556_t635.mp4,1,1,2.02,3
489,wav2lip_data/video/h264_test/t7Xr3AsBEK4/2_t975_t980.mp4,1,2,2.51,3
490,wav2lip_data/video/h264_test/VAJS5J21Rd0/4_t1100_t1099.mp4,1,4,1.63,3
491,wav2lip_data/video/h264_test/UUqr4P7P3gM/0_23462_23462.mp4,0,0,2.74,3
492,wav2lip_data/video/h264_test/ts9JpM0gHMU/4_22467_22466.mp4,1,4,2.36,3
493,wav2lip_data/video/h264_test/3uSQlcGCHUU/1_t82_t488.mp4,1,1,2.4,3
494,wav2lip_data/video/h264_test/tTvIEUGCigk/0_22563_22563.mp4,0,0,1.26,3
495,wav2lip_data/video/h264_test/SaouBn7IKIo/0_t902_t902.mp4,0,0,3.1,3
496,wav2lip_data/video/h264_test/1bnzVjOJ6NM/1_t30_t927.mp4,1,1,1.98,3
497,wav2lip_data/video/h264_test/KvvjDOtS2sw/2_t593_t589.mp4,1,2,1.66,3
498,wav2lip_data/video/h264_test/V1yW5IsnSjo/0_t1088_t1088.mp4,0,0,2.38,3
499,wav2lip_data/video/h264_test/tiSiSM3pk5M/2_t1003_t1000.mp4,1,2,3.21,3
500,wav2lip_data/video/h264_test/uL5XUwfkxZw/4_t1051_t1058.mp4,1,4,2.19,3
501,wav2lip_data/video/h264_test/ClfBxWPkBKU/1_t285_t518.mp4,1,1,1.28,3
502,wav2lip_data/video/h264_test/IHyR7p6Shn0/4_12504_12494.mp4,1,4,4.04,3
503,wav2lip_data/video/h264_test/TScetimMBL8/3_t1009_t361.mp4,1,3,1.94,3
504,wav2lip_data/video/h264_test/QeIrdqU0o9s/2_t813_t811.mp4,1,2,3.74,3
505,wav2lip_data/video/h264_test/M3mnUMmUAHQ/3_15584_11364.mp4,1,3,2.46,3
506,wav2lip_data/video/h264_test/vhVWzkbAW4I/3_t1112_t873.mp4,1,3,1.43,3
507,wav2lip_data/video/h264_test/6zVS8HIPUng/3_3119_23463.mp4,1,3,5.7,3
508,wav2lip_data/video/h264_test/GMynksvCcUI/1_t433_t1242.mp4,1,1,4.14,3
509,wav2lip_data/video/h264_test/c2tOp7OxyQ8/2_6816_6827.mp4,1,2,4.29,3
510,wav2lip_data/video/h264_test/79tRTivyMSM/4_3207_3208.mp4,1,4,3.01,3
511,wav2lip_data/video/h264_test/drv3BP0Fdi8/4_8371_8380.mp4,1,4,1.64,3
512,wav2lip_data/video/h264_test/RplnSVTzvnU/1_t875_t325.mp4,1,1,3.48,3
513,wav2lip_data/video/h264_test/3icoSeGqQtY/1_1421_18123.mp4,1,1,2.45,3
514,wav2lip_data/video/h264_test/J8FyHI00ELY/4_t527_t525.mp4,1,4,1.46,3
515,wav2lip_data/video/h264_test/wG4RnDNWtJo/3_t1152_t547.mp4,1,3,1.78,3
516,wav2lip_data/video/h264_test/1US4jjWtua8/4_t50_t53.mp4,1,4,1.03,3
517,wav2lip_data/video/h264_test/YsUAEFJsOdA/2_26708_26696.mp4,1,2,3.6,3
518,wav2lip_data/video/h264_test/DnJHaveemUk/0_8217_8217.mp4,0,0,4.02,3
519,wav2lip_data/video/h264_test/VsjTVGIw4z8/4_t1124_t1128.mp4,1,4,1.23,3
520,wav2lip_data/video/h264_test/Li4S1yyrsTI/4_t610_t616.mp4,1,4,3.33,3
521,wav2lip_data/video/h264_test/s0YjL9rZyR0/4_t881_t884.mp4,1,4,1.67,3
522,wav2lip_data/video/h264_test/FxtSMZKMdes/2_t401_t404.mp4,1,2,4.82,3
523,wav2lip_data/video/h264_test/H9ZOpQzjukY/3_t454_t1121.mp4,1,3,4.49,3
524,wav2lip_data/video/h264_test/nU5gOr1cSxU/1_17160_9574.mp4,1,1,3.01,3
525,wav2lip_data/video/h264_test/9RMx31GnNXY/2_t205_t204.mp4,1,2,2.85,3
526,wav2lip_data/video/h264_test/d6NKdnZvdoo/0_t296_t296.mp4,0,0,1.94,3
527,wav2lip_data/video/h264_test/Sa27SUR0Mlo/2_t897_t895.mp4,1,2,3.55,3
528,wav2lip_data/video/h264_test/IMTcuU0KLSw/2_12647_12634.mp4,1,2,2.74,3
529,wav2lip_data/video/h264_test/9o2CRjTRKIA/2_4418_4414.mp4,1,2,5.76,3
530,wav2lip_data/video/h264_test/bSiGZPtWXzE/2_6459_6452.mp4,1,2,1.26,3
531,wav2lip_data/video/h264_test/VzyjDRSAWzE/4_t1143_t1142.mp4,1,4,2.1,3
532,wav2lip_data/video/h264_test/shG0ezBeeJc/3_t923_t590.mp4,1,3,1.22,3
533,wav2lip_data/video/h264_test/xTkKSJSqUSI/3_t1201_t925.mp4,1,3,3.86,3
534,wav2lip_data/video/h264_test/UAj1hsXp18c/2_t1032_t1031.mp4,1,2,2.08,3
535,wav2lip_data/video/h264_test/UAj1hsXp18c/4_t1036_t1029.mp4,1,4,3.08,3
536,wav2lip_data/video/h264_test/1PNX6MSdVsk/2_t44_t46.mp4,1,2,2.14,3
537,wav2lip_data/video/h264_test/3r1IPsldbBg/1_t75_t851.mp4,1,1,1.98,3
538,wav2lip_data/video/h264_test/JM77aTk1XyI/3_13529_13496.mp4,1,3,1.79,3
539,wav2lip_data/video/h264_test/3lxyiS3CGrk/2_1442_1443.mp4,1,2,3.14,3
540,wav2lip_data/video/h264_test/S7SXH1CBzGw/1_20644_24238.mp4,1,1,2.83,3
541,wav2lip_data/video/h264_test/xTkKSJSqUSI/0_t1196_t1196.mp4,0,0,1.18,3
542,wav2lip_data/video/h264_test/q2gO4DKVpa8/2_t808_t806.mp4,1,2,1.42,3
543,wav2lip_data/video/h264_test/7DLzXAjscXk/1_3290_17679.mp4,1,1,2.93,3
544,wav2lip_data/video/h264_test/ktOeFgmdIAo/0_14491_14491.mp4,0,0,5.82,3
545,wav2lip_data/video/h264_test/5nrn5fC001Q/3_2508_20692.mp4,1,3,3.13,3
546,wav2lip_data/video/h264_test/k7CX2JYxfE8/3_13986_12724.mp4,1,3,1.3,3
547,wav2lip_data/video/h264_test/UOn3zOp8JPE/3_23175_10694.mp4,1,3,2.4,3
548,wav2lip_data/video/h264_test/SN7wO06Yz1E/4_t931_t932.mp4,1,4,2.01,3
549,wav2lip_data/video/h264_test/7OMLSs8t1ng/0_t146_t146.mp4,0,0,0.74,3
